"Name","ak_prop","idx"
"Pacific_ocean_perch",0.772009401074648,35
"Rockfish_slope",0.833928814973839,35
"Rockfish_pelagic_shelf",0.927477145646417,35
"Pollock",0.99480087899772,36
"Cod",0.965739538405357,36
"Arrowtooth_flounder",0.878481102805537,36
"Halibut",0.917229727777137,36
"Flathead_sole",0.962137692160009,36
"Rex_sole",0.795279790468325,36
"Flatfish_shallow",0.919257371913593,36
"Flatfish_deep",0.726533587998425,36
"Sablefish",0.810673765903323,36
"Pacific_ocean_perch",0.772002720037416,36
"Rockfish_slope",0.835346169736951,36
"Rockfish_pelagic_shelf",0.927477787118355,36
"Pollock",0.994800999168976,37
"Cod",0.965739659695646,37
"Arrowtooth_flounder",0.878482063605111,37
"Halibut",0.917229457384949,37
"Flathead_sole",0.962137940328514,37
"Rex_sole",0.786655500743932,37
"Flatfish_shallow",0.919257908823021,37
"Flatfish_deep",0.721779635809011,37
"Sablefish",0.810691797278027,37
"Pacific_ocean_perch",0.771994551852975,37
"Rockfish_slope",0.836948207673737,37
"Rockfish_pelagic_shelf",0.92747842088424,37
"Pollock",0.994801090827143,38
"Cod",0.965739755453329,38
"Arrowtooth_flounder",0.87848305740769,38
"Halibut",0.917229322010381,38
"Flathead_sole",0.962138158715966,38
"Rex_sole",0.779517363418271,38
"Flatfish_shallow",0.919258300130164,38
"Flatfish_deep",0.717816337467638,38
"Sablefish",0.810707996085018,38
"Pacific_ocean_perch",0.771987004881031,38
"Rockfish_slope",0.838359920496638,38
"Rockfish_pelagic_shelf",0.92747890905026,38
"Pollock",0.994801212467523,39
"Cod",0.965739889644747,39
"Arrowtooth_flounder",0.878484901127226,39
"Halibut",0.917229267502712,39
"Flathead_sole",0.962138511914372,39
"Rex_sole",0.768566361735178,39
"Flatfish_shallow",0.919258892009351,39
"Flatfish_deep",0.711831545677043,39
"Sablefish",0.810735119815895,39
"Pacific_ocean_perch",0.771974550946465,39
"Rockfish_slope",0.840681416178915,39
"Rockfish_pelagic_shelf",0.927479568167129,39
"Pollock",0.994799959283347,40
"Cod",0.96573854679679,40
"Arrowtooth_flounder",0.878477948871306,40
"Halibut",0.917233501047568,40
"Flathead_sole",0.96213598251497,40
"Rex_sole",0.845468499242083,40
"Flatfish_shallow",0.919253749691157,40
"Flatfish_deep",0.750641337594769,40
"Sablefish",0.810590360260775,40
"Pacific_ocean_perch",0.772031454506508,40
"Rockfish_slope",0.827902208583273,40
"Rockfish_pelagic_shelf",0.927472496693438,40
"Pollock",0.994800140594163,41
"Cod",0.965738746526521,41
"Arrowtooth_flounder",0.878478291152978,41
"Halibut",0.917232876536926,41
"Flathead_sole",0.962136398314234,41
"Rex_sole",0.840595320078408,41
"Flatfish_shallow",0.91925426180479,41
"Flatfish_deep",0.748482709718813,41
"Sablefish",0.810598387505593,41
"Pacific_ocean_perch",0.77202963905802,41
"Rockfish_slope",0.828605046310546,41
"Rockfish_pelagic_shelf",0.927473438010133,41
"Pollock",0.994800293660406,42
"Cod",0.965738909343196,42
"Arrowtooth_flounder",0.878477457049671,42
"Halibut",0.917232315040174,42
"Flathead_sole",0.962136711307825,42
"Rex_sole",0.835031087763629,42
"Flatfish_shallow",0.919254740803598,42
"Flatfish_deep",0.746112601278342,42
"Sablefish",0.810606774738186,42
"Pacific_ocean_perch",0.772027515008914,42
"Rockfish_slope",0.829373504062211,42
