"Name","ak_prop","idx"
"Flathead_sole",0.961108705351979,7
"Rex_sole",0.812333207637575,7
"Flatfish_shallow",0.915333171643068,7
"Flatfish_deep",0.734532345607667,7
"Skate_longnose",0.856677577699524,7
"Skate_big",0.958607068043728,7
"Skate_other",0.963475125756521,7
"Sablefish",0.809622156929237,7
"Pacific_ocean_perch",0.770993147334073,7
"Rockfish_slope",0.821792026088299,7
"Rockfish_pelagic_shelf",0.927312755477661,7
"Rockfish_demersal_shelf",0.563612061369539,7
"Thornyhead",0.774895081976205,7
"Shallow_demersal",0.722102329403951,7
"Deep_demersal",0.999831718236463,7
"Sculpins",0.995558543437301,7
"Shark_demersal",0.992922745801402,8
"Shark_pelagic",0.966833433122085,8
"Dogfish",0.63399118501038,8
"Pollock",0.99473291732169,8
"Cod",0.96528064264945,8
"Arrowtooth_flounder",0.87743860474908,8
"Halibut",0.915851799742651,8
"Flathead_sole",0.961108772988481,8
"Rex_sole",0.807297993846543,8
"Flatfish_shallow",0.915325054726899,8
"Flatfish_deep",0.731973153442632,8
"Skate_longnose",0.856677642645757,8
"Skate_big",0.958607002820708,8
"Skate_other",0.963475171223327,8
"Sablefish",0.809614616426686,8
"Pacific_ocean_perch",0.770988778425605,8
"Rockfish_slope",0.822325232128398,8
"Rockfish_pelagic_shelf",0.927313146491454,8
"Rockfish_demersal_shelf",0.563612117636666,8
"Thornyhead",0.774895152747053,8
"Shallow_demersal",0.722105244755015,8
"Deep_demersal",0.999831718663367,8
"Sculpins",0.995558549694792,8
"Shark_demersal",0.992922722936659,9
"Shark_pelagic",0.966831250782263,9
"Dogfish",0.633991059074337,9
"Pollock",0.994732980184861,9
"Cod",0.965280801102712,9
"Arrowtooth_flounder",0.877435685148034,9
"Halibut",0.915847690929245,9
"Flathead_sole",0.961108849439446,9
"Rex_sole",0.802602114876789,9
"Flatfish_shallow",0.915317125535532,9
"Flatfish_deep",0.729516879669324,9
"Skate_longnose",0.856677704539283,9
"Skate_big",0.958606943718345,9
"Skate_other",0.963475213570782,9
"Sablefish",0.809607101587691,9
"Pacific_ocean_perch",0.770984471785839,9
"Rockfish_slope",0.822842906234376,9
"Rockfish_pelagic_shelf",0.927313504022051,9
"Rockfish_demersal_shelf",0.563612173974617,9
"Thornyhead",0.774895216611154,9
"Shallow_demersal",0.722107695870532,9
"Deep_demersal",0.999831719046101,9
"Sculpins",0.995558555458443,9
"Shark_demersal",0.992922681514008,10
"Shark_pelagic",0.966827166708608,10
"Dogfish",0.633990842609303,10
"Pollock",0.994733088520019,10
"Cod",0.965281080802371,10
"Arrowtooth_flounder",0.877429859303925,10
"Halibut",0.915839492334953,10
"Flathead_sole",0.961108998230922,10
"Rex_sole",0.794226942979978,10
"Flatfish_shallow",0.915302501649996,10
"Flatfish_deep",0.724979083797923,10
"Skate_longnose",0.856677816243588,10
"Skate_big",0.958606845935421,10
"Skate_other",0.963475287052391,10
"Sablefish",0.8095924865502,10
"Pacific_ocean_perch",0.770976147813939,10
"Rockfish_slope",0.823818054251832,10
"Rockfish_pelagic_shelf",0.927314121940721,10
"Rockfish_demersal_shelf",0.563612272557745,10
"Thornyhead",0.774895324142839,10
"Shallow_demersal",0.722111463644882,10
"Deep_demersal",0.999831719691038,10
"Sculpins",0.995558565122305,10
"Shark_demersal",0.992922636643445,11
"Shark_pelagic",0.966822818024131,11
"Dogfish",0.633990648782041,11
"Pollock",0.994733191922893,11
"Cod",0.965281372475638,11
"Arrowtooth_flounder",0.877423441457717,11
"Halibut",0.91582993274151,11
"Flathead_sole",0.961109172372993,11
"Rex_sole",0.785418510416181,11
"Flatfish_shallow",0.915287360942308,11
"Flatfish_deep",0.720064642978931,11
"Skate_longnose",0.856677933380633,11
"Skate_big",0.958606754325155,11
"Skate_other",0.963475359861179,11
"Sablefish",0.809575308613052,11
"Pacific_ocean_perch",0.770966511578151,11
"Rockfish_slope",0.824911673174704,11
"Rockfish_pelagic_shelf",0.927314734188241,11
"Rockfish_demersal_shelf",0.56361236577236,11
"Thornyhead",0.774895426960774,11
"Shallow_demersal",0.722114536242053,11
"Deep_demersal",0.999831720310456,11
